
(1)3D array has axis 3 with shape (121, 121, 121) and has 1771561 Voxcels

(2)Resolution -> 0.1
(3)step_distance -> 0.1
(4)fluid_diffusion_coefficient -> 2500.0 micro_meter^2/sec
(5)surface_relaxivity -> 20 micro_meter/sec
(6)radius -> 50 pixcels

===========
surface area is 470.7000000000001

=======
Volumen of sphere is --> 523.3050000000002


======
S/V = 0.8994754493077649
0|| T:6.666666666666668e-07 || F:1.0 || iteration time: 0.0005447864532470703 || diff : 0.0
4768|| T:0.003179333333333185 || F:0.945 || iteration time: 0.0002541542053222656 || diff : 0.01757432020864169
4772|| T:0.0031819999999998516 || F:0.945 || iteration time: 0.00024819374084472656 || diff : 0.017543518323227758
4776|| T:0.003184666666666518 || F:0.945 || iteration time: 0.00024247169494628906 || diff : 0.01751271742345839
4780|| T:0.0031873333333331845 || F:0.945 || iteration time: 0.00024366378784179688 || diff : 0.01748191750930217
4784|| T:0.003189999999999851 || F:0.945 || iteration time: 0.00024199485778808594 || diff : 0.017451118580727343
4788|| T:0.0031926666666665174 || F:0.945 || iteration time: 0.0002434253692626953 || diff : 0.01742032063770249
4792|| T:0.003195333333333184 || F:0.945 || iteration time: 0.00024271011352539062 || diff : 0.017389523680195973
4796|| T:0.0031979999999998503 || F:0.945 || iteration time: 0.00024580955505371094 || diff : 0.01735872770817648
4800|| T:0.0032006666666665167 || F:0.945 || iteration time: 0.0002543926239013672 || diff : 0.01732793272161215
4804|| T:0.003203333333333183 || F:0.945 || iteration time: 0.00024819374084472656 || diff : 0.017297138720471783
4808|| T:0.0032059999999998496 || F:0.945 || iteration time: 0.0002391338348388672 || diff : 0.01726634570472363
4812|| T:0.003208666666666516 || F:0.945 || iteration time: 0.00024819374084472656 || diff : 0.017235553674336157
4816|| T:0.0032113333333331825 || F:0.945 || iteration time: 0.00024700164794921875 || diff : 0.017204762629277948
4820|| T:0.003213999999999849 || F:0.945 || iteration time: 0.00034737586975097656 || diff : 0.01717397256951736
4824|| T:0.0032166666666665154 || F:0.945 || iteration time: 0.0002880096435546875 || diff : 0.017143183495022973
4828|| T:0.003219333333333182 || F:0.945 || iteration time: 0.00023818016052246094 || diff : 0.017112395405763148
4832|| T:0.0032219999999998482 || F:0.945 || iteration time: 0.00035691261291503906 || diff : 0.017081608301706463
4836|| T:0.0032246666666665147 || F:0.945 || iteration time: 0.00024199485778808594 || diff : 0.01705082218282139
4840|| T:0.003227333333333181 || F:0.945 || iteration time: 0.0002796649932861328 || diff : 0.017020037049076286
4844|| T:0.0032299999999998476 || F:0.945 || iteration time: 0.0002741813659667969 || diff : 0.016989252900439733
4848|| T:0.003232666666666514 || F:0.945 || iteration time: 0.0002956390380859375 || diff : 0.0169584697368802
4852|| T:0.0032353333333331805 || F:0.945 || iteration time: 0.0003132820129394531 || diff : 0.016927687558366045
4856|| T:0.003237999999999847 || F:0.945 || iteration time: 0.0002722740173339844 || diff : 0.01689690636486596
4860|| T:0.0032406666666665133 || F:0.945 || iteration time: 0.00024819374084472656 || diff : 0.016866126156348193
4864|| T:0.00324333333333318 || F:0.945 || iteration time: 0.0002536773681640625 || diff : 0.016835346932781436
4868|| T:0.0032459999999998462 || F:0.945 || iteration time: 0.0002727508544921875 || diff : 0.016804568694134048
4872|| T:0.0032486666666665127 || F:0.945 || iteration time: 0.000286102294921875 || diff : 0.016773791440374497
4876|| T:0.003251333333333179 || F:0.945 || iteration time: 0.0002834796905517578 || diff : 0.016743015171471365
4880|| T:0.0032539999999998456 || F:0.945 || iteration time: 0.0003266334533691406 || diff : 0.01671223988739301
4884|| T:0.003256666666666512 || F:0.945 || iteration time: 0.0002574920654296875 || diff : 0.016681465588108013
4888|| T:0.0032593333333331784 || F:0.945 || iteration time: 0.00025725364685058594 || diff : 0.016650692273584844
4892|| T:0.003261999999999845 || F:0.945 || iteration time: 0.000255584716796875 || diff : 0.016619919943791972
4896|| T:0.0032646666666665113 || F:0.945 || iteration time: 0.00025081634521484375 || diff : 0.016589148598697978
4900|| T:0.0032673333333331778 || F:0.945 || iteration time: 0.000263214111328125 || diff : 0.01655837823827122
4904|| T:0.003269999999999844 || F:0.945 || iteration time: 0.00025081634521484375 || diff : 0.01652760886248017
4908|| T:0.0032726666666665107 || F:0.945 || iteration time: 0.0002644062042236328 || diff : 0.016496840471293517
4912|| T:0.003275333333333177 || F:0.945 || iteration time: 0.00025963783264160156 || diff : 0.01646607306467951
4916|| T:0.0032779999999998435 || F:0.945 || iteration time: 0.0002760887145996094 || diff : 0.01643530664260684
4920|| T:0.00328066666666651 || F:0.945 || iteration time: 0.00023365020751953125 || diff : 0.016404541205043977
4924|| T:0.0032833333333331764 || F:0.945 || iteration time: 0.0002491474151611328 || diff : 0.01637377675195928
4928|| T:0.003285999999999843 || F:0.945 || iteration time: 0.00027251243591308594 || diff : 0.016343013283321328
4932|| T:0.0032886666666665093 || F:0.945 || iteration time: 0.00030422210693359375 || diff : 0.016312250799098593
4936|| T:0.0032913333333331758 || F:0.945 || iteration time: 0.00031566619873046875 || diff : 0.016281489299259655
4940|| T:0.003293999999999842 || F:0.945 || iteration time: 0.00023245811462402344 || diff : 0.016250728783772983
4944|| T:0.0032966666666665086 || F:0.945 || iteration time: 0.00023555755615234375 || diff : 0.016219969252607047
4948|| T:0.003299333333333175 || F:0.945 || iteration time: 0.0002372264862060547 || diff : 0.016189210705730317
4952|| T:0.0033019999999998415 || F:0.945 || iteration time: 0.0002498626708984375 || diff : 0.016158453143111373
4956|| T:0.003304666666666508 || F:0.945 || iteration time: 0.00024175643920898438 || diff : 0.016127696564718685
4960|| T:0.0033073333333331744 || F:0.945 || iteration time: 0.0002465248107910156 || diff : 0.016096940970520723
4964|| T:0.003309999999999841 || F:0.945 || iteration time: 0.00027179718017578125 || diff : 0.016066186360486068
4968|| T:0.0033126666666665073 || F:0.945 || iteration time: 0.0002779960632324219 || diff : 0.016035432734583188
4972|| T:0.0033153333333331737 || F:0.945 || iteration time: 0.0002522468566894531 || diff : 0.016004680092780554
4976|| T:0.00331799999999984 || F:0.945 || iteration time: 0.00024819374084472656 || diff : 0.015973928435046747
4980|| T:0.0033206666666665066 || F:0.945 || iteration time: 0.00024008750915527344 || diff : 0.015943177761350236
4984|| T:0.003323333333333173 || F:0.945 || iteration time: 0.00023889541625976562 || diff : 0.01591242807165949
4988|| T:0.0033259999999998395 || F:0.945 || iteration time: 0.00023484230041503906 || diff : 0.01588167936594309
4992|| T:0.003328666666666506 || F:0.945 || iteration time: 0.00023603439331054688 || diff : 0.01585093164416962
4996|| T:0.0033313333333331724 || F:0.945 || iteration time: 0.0002353191375732422 || diff : 0.015820184906307433
5000|| T:0.003333999999999839 || F:0.945 || iteration time: 0.00023818016052246094 || diff : 0.015789439152325113
5004|| T:0.0033366666666665053 || F:0.945 || iteration time: 0.00023603439331054688 || diff : 0.01575869438219124
5008|| T:0.0033393333333331717 || F:0.945 || iteration time: 0.00023317337036132812 || diff : 0.015727950595874174
5012|| T:0.003341999999999838 || F:0.945 || iteration time: 0.0002789497375488281 || diff : 0.015697207793342605
5016|| T:0.0033446666666665046 || F:0.945 || iteration time: 0.00023365020751953125 || diff : 0.01566646597456489
5020|| T:0.003347333333333171 || F:0.945 || iteration time: 0.00023174285888671875 || diff : 0.015635725139509726
5024|| T:0.0033499999999998375 || F:0.944 || iteration time: 0.00023293495178222656 || diff : 0.01660498528814547
5028|| T:0.003352666666666504 || F:0.944 || iteration time: 0.0002338886260986328 || diff : 0.016574246420440808
5032|| T:0.0033553333333331704 || F:0.944 || iteration time: 0.00023627281188964844 || diff : 0.016543508536364104
5036|| T:0.003357999999999837 || F:0.944 || iteration time: 0.00023317337036132812 || diff : 0.016512771635883938
5040|| T:0.0033606666666665033 || F:0.944 || iteration time: 0.00023436546325683594 || diff : 0.01648203571896889
5044|| T:0.0033633333333331697 || F:0.944 || iteration time: 0.00023603439331054688 || diff : 0.01645130078558743
5048|| T:0.003365999999999836 || F:0.944 || iteration time: 0.00023174285888671875 || diff : 0.01642056683570814
5052|| T:0.0033686666666665026 || F:0.944 || iteration time: 0.00023651123046875 || diff : 0.016389833869299486
5056|| T:0.003371333333333169 || F:0.944 || iteration time: 0.00023889541625976562 || diff : 0.016359101886330052
5060|| T:0.0033739999999998355 || F:0.944 || iteration time: 0.0002579689025878906 || diff : 0.016328370886768306
5064|| T:0.003376666666666502 || F:0.944 || iteration time: 0.00023436546325683594 || diff : 0.01629764087058283
5068|| T:0.0033793333333331683 || F:0.944 || iteration time: 0.00023508071899414062 || diff : 0.016266911837742093
5072|| T:0.003381999999999835 || F:0.944 || iteration time: 0.00023484230041503906 || diff : 0.016236183788214675
5076|| T:0.0033846666666665012 || F:0.944 || iteration time: 0.00028443336486816406 || diff : 0.016205456721969158
5080|| T:0.0033873333333331677 || F:0.944 || iteration time: 0.00023245811462402344 || diff : 0.01617473063897401
5084|| T:0.003389999999999834 || F:0.944 || iteration time: 0.00023174285888671875 || diff : 0.016144005539197814
5088|| T:0.0033926666666665006 || F:0.944 || iteration time: 0.00023245811462402344 || diff : 0.016113281422609038
5092|| T:0.003395333333333167 || F:0.944 || iteration time: 0.00022840499877929688 || diff : 0.016082558289176263
5096|| T:0.0033979999999998334 || F:0.944 || iteration time: 0.00023412704467773438 || diff : 0.01605183613886807
5100|| T:0.0034006666666665 || F:0.944 || iteration time: 0.0002281665802001953 || diff : 0.016021114971652928
5104|| T:0.0034033333333331663 || F:0.943 || iteration time: 0.00030040740966796875 || diff : 0.016990394787499308
5108|| T:0.0034059999999998328 || F:0.943 || iteration time: 0.0003228187561035156 || diff : 0.01695967558637601
5112|| T:0.003408666666666499 || F:0.943 || iteration time: 0.0002903938293457031 || diff : 0.016928957368251396
5116|| T:0.0034113333333331657 || F:0.943 || iteration time: 0.0002942085266113281 || diff : 0.016898240133093934
5120|| T:0.003413999999999832 || F:0.943 || iteration time: 0.00029015541076660156 || diff : 0.016867523880872315
5124|| T:0.0034166666666664985 || F:0.943 || iteration time: 0.0002434253692626953 || diff : 0.01683680861155512
5128|| T:0.003419333333333165 || F:0.943 || iteration time: 0.0002415180206298828 || diff : 0.01680609432511071
5132|| T:0.0034219999999998314 || F:0.943 || iteration time: 0.0002391338348388672 || diff : 0.016775381021507774
5136|| T:0.003424666666666498 || F:0.943 || iteration time: 0.00024008750915527344 || diff : 0.016744668700714893
5140|| T:0.0034273333333331643 || F:0.943 || iteration time: 0.00024127960205078125 || diff : 0.016713957362700538
5144|| T:0.0034299999999998308 || F:0.943 || iteration time: 0.0002818107604980469 || diff : 0.016683247007433177
5148|| T:0.003432666666666497 || F:0.943 || iteration time: 0.0002911090850830078 || diff : 0.016652537634881504
5152|| T:0.0034353333333331636 || F:0.943 || iteration time: 0.00027680397033691406 || diff : 0.016621829245014097
5156|| T:0.00343799999999983 || F:0.943 || iteration time: 0.00023484230041503906 || diff : 0.016591121837799427
5160|| T:0.0034406666666664965 || F:0.943 || iteration time: 0.000247955322265625 || diff : 0.016560415413205964
5164|| T:0.003443333333333163 || F:0.943 || iteration time: 0.0002465248107910156 || diff : 0.01652970997120251
5168|| T:0.0034459999999998294 || F:0.943 || iteration time: 0.00022983551025390625 || diff : 0.016499005511757314
5172|| T:0.003448666666666496 || F:0.943 || iteration time: 0.0002346038818359375 || diff : 0.016468302034839177
5176|| T:0.0034513333333331623 || F:0.943 || iteration time: 0.00023221969604492188 || diff : 0.01643759954041668
5180|| T:0.0034539999999998287 || F:0.943 || iteration time: 0.00023055076599121094 || diff : 0.016406898028458183
5184|| T:0.003456666666666495 || F:0.943 || iteration time: 0.00023126602172851562 || diff : 0.016376197498932377
5188|| T:0.0034593333333331616 || F:0.943 || iteration time: 0.000232696533203125 || diff : 0.01634549795180773
5192|| T:0.003461999999999828 || F:0.943 || iteration time: 0.0002295970916748047 || diff : 0.016314799387052936
5196|| T:0.0034646666666664945 || F:0.943 || iteration time: 0.00023031234741210938 || diff : 0.016284101804636575
5200|| T:0.003467333333333161 || F:0.943 || iteration time: 0.000232696533203125 || diff : 0.016253405204527005
5204|| T:0.0034699999999998274 || F:0.943 || iteration time: 0.0002307891845703125 || diff : 0.01622270958669292
5208|| T:0.003472666666666494 || F:0.943 || iteration time: 0.0002334117889404297 || diff : 0.016192014951103006
5212|| T:0.0034753333333331603 || F:0.942 || iteration time: 0.00023436546325683594 || diff : 0.01716132129772563
5216|| T:0.0034779999999998267 || F:0.942 || iteration time: 0.0002315044403076172 || diff : 0.017130628626529476
5220|| T:0.003480666666666493 || F:0.942 || iteration time: 0.0002334117889404297 || diff : 0.017099936937483018
5224|| T:0.0034833333333331596 || F:0.942 || iteration time: 0.00023293495178222656 || diff : 0.017069246230554946
5228|| T:0.003485999999999826 || F:0.942 || iteration time: 0.00023603439331054688 || diff : 0.017038556505713842
5232|| T:0.0034886666666664925 || F:0.942 || iteration time: 0.0002338886260986328 || diff : 0.017007867762928175
5236|| T:0.003491333333333159 || F:0.942 || iteration time: 0.00023365020751953125 || diff : 0.016977180002166525
5240|| T:0.0034939999999998254 || F:0.942 || iteration time: 0.00023555755615234375 || diff : 0.016946493223397585
5244|| T:0.003496666666666492 || F:0.942 || iteration time: 0.00024437904357910156 || diff : 0.016915807426589713
5248|| T:0.0034993333333331583 || F:0.942 || iteration time: 0.0002377033233642578 || diff : 0.01688512261171171
5252|| T:0.0035019999999998247 || F:0.942 || iteration time: 0.00023674964904785156 || diff : 0.01685443877873216
5256|| T:0.003504666666666491 || F:0.942 || iteration time: 0.00023317337036132812 || diff : 0.01682375592761942
5260|| T:0.0035073333333331576 || F:0.942 || iteration time: 0.00022983551025390625 || diff : 0.016793074058342294
5264|| T:0.003509999999999824 || F:0.942 || iteration time: 0.0002295970916748047 || diff : 0.01676239317086925
5268|| T:0.0035126666666664905 || F:0.942 || iteration time: 0.00023365020751953125 || diff : 0.016731713265168868
5272|| T:0.003515333333333157 || F:0.942 || iteration time: 0.00023174285888671875 || diff : 0.01670103434120984
5276|| T:0.0035179999999998234 || F:0.942 || iteration time: 0.000232696533203125 || diff : 0.01667035639896064
5280|| T:0.00352066666666649 || F:0.942 || iteration time: 0.0002315044403076172 || diff : 0.016639679438389843
5284|| T:0.0035233333333331562 || F:0.942 || iteration time: 0.00022983551025390625 || diff : 0.016609003459466032
5288|| T:0.0035259999999998227 || F:0.942 || iteration time: 0.0002474784851074219 || diff : 0.0165783284621579
5292|| T:0.003528666666666489 || F:0.942 || iteration time: 0.0002319812774658203 || diff : 0.016547654446434024
5296|| T:0.0035313333333331556 || F:0.942 || iteration time: 0.0002307891845703125 || diff : 0.016516981412262877
5300|| T:0.003533999999999822 || F:0.942 || iteration time: 0.00022864341735839844 || diff : 0.01648630935961315
5304|| T:0.0035366666666664884 || F:0.942 || iteration time: 0.0002307891845703125 || diff : 0.016455638288453422
5308|| T:0.003539333333333155 || F:0.942 || iteration time: 0.00023317337036132812 || diff : 0.016424968198752277
5312|| T:0.0035419999999998213 || F:0.942 || iteration time: 0.0002853870391845703 || diff : 0.016394299090478293
5316|| T:0.0035446666666664878 || F:0.942 || iteration time: 0.00026702880859375 || diff : 0.01636363096360005
5320|| T:0.0035473333333331542 || F:0.942 || iteration time: 0.00024271011352539062 || diff : 0.016332963818086133
5324|| T:0.0035499999999998207 || F:0.942 || iteration time: 0.00023412704467773438 || diff : 0.01630229765390523
5328|| T:0.003552666666666487 || F:0.942 || iteration time: 0.00024437904357910156 || diff : 0.01627163247102581
5332|| T:0.0035553333333331535 || F:0.942 || iteration time: 0.00024962425231933594 || diff : 0.016240968269416567
5336|| T:0.00355799999999982 || F:0.942 || iteration time: 0.00025343894958496094 || diff : 0.01621030504904608
5340|| T:0.0035606666666664864 || F:0.942 || iteration time: 0.000263214111328125 || diff : 0.016179642809882933
5344|| T:0.003563333333333153 || F:0.942 || iteration time: 0.000255584716796875 || diff : 0.016148981551895814
5348|| T:0.0035659999999998193 || F:0.942 || iteration time: 0.0002474784851074219 || diff : 0.016118321275053193
5352|| T:0.0035686666666664858 || F:0.942 || iteration time: 0.0002586841583251953 || diff : 0.016087661979323764
5356|| T:0.003571333333333152 || F:0.942 || iteration time: 0.0002491474151611328 || diff : 0.016057003664676106
5360|| T:0.0035739999999998186 || F:0.942 || iteration time: 0.00025343894958496094 || diff : 0.0160263463310788
5364|| T:0.003576666666666485 || F:0.942 || iteration time: 0.0002474784851074219 || diff : 0.015995689978500427
5368|| T:0.0035793333333331515 || F:0.942 || iteration time: 0.00025844573974609375 || diff : 0.015965034606909678
5372|| T:0.003581999999999818 || F:0.942 || iteration time: 0.00023794174194335938 || diff : 0.015934380216275135
5376|| T:0.0035846666666664844 || F:0.942 || iteration time: 0.00023937225341796875 || diff : 0.015903726806565377
5380|| T:0.003587333333333151 || F:0.942 || iteration time: 0.00023698806762695312 || diff : 0.015873074377748986
5384|| T:0.0035899999999998173 || F:0.942 || iteration time: 0.00023508071899414062 || diff : 0.015842422929794764
5388|| T:0.0035926666666664837 || F:0.942 || iteration time: 0.00023555755615234375 || diff : 0.01581177246267107
5392|| T:0.00359533333333315 || F:0.942 || iteration time: 0.00025463104248046875 || diff : 0.015781122976346706
5396|| T:0.0035979999999998166 || F:0.942 || iteration time: 0.00024700164794921875 || diff : 0.015750474470790143
5400|| T:0.003600666666666483 || F:0.942 || iteration time: 0.0002579689025878906 || diff : 0.015719826945970072
5404|| T:0.0036033333333331495 || F:0.942 || iteration time: 0.00023698806762695312 || diff : 0.015689180401855074
5408|| T:0.003605999999999816 || F:0.942 || iteration time: 0.0003037452697753906 || diff : 0.01565853483841395
5412|| T:0.0036086666666664824 || F:0.942 || iteration time: 0.0002422332763671875 || diff : 0.015627890255615062
5416|| T:0.003611333333333149 || F:0.942 || iteration time: 0.00031304359436035156 || diff : 0.0155972466534271
5420|| T:0.0036139999999998153 || F:0.942 || iteration time: 0.0003151893615722656 || diff : 0.015566604031818754
5424|| T:0.0036166666666664817 || F:0.942 || iteration time: 0.00028705596923828125 || diff : 0.015535962390758606
5428|| T:0.003619333333333148 || F:0.942 || iteration time: 0.00029659271240234375 || diff : 0.015505321730215238
5432|| T:0.0036219999999998146 || F:0.942 || iteration time: 0.0002512931823730469 || diff : 0.015474682050157451
5436|| T:0.003624666666666481 || F:0.942 || iteration time: 0.00031638145446777344 || diff : 0.015444043350553605
5440|| T:0.0036273333333331475 || F:0.942 || iteration time: 0.00032520294189453125 || diff : 0.015413405631372501
5444|| T:0.003629999999999814 || F:0.942 || iteration time: 0.00028395652770996094 || diff : 0.015382768892582721
5448|| T:0.0036326666666664804 || F:0.942 || iteration time: 0.0002865791320800781 || diff : 0.015352133134152957
5452|| T:0.003635333333333147 || F:0.942 || iteration time: 0.0002770423889160156 || diff : 0.015321498356051677
5456|| T:0.0036379999999998133 || F:0.942 || iteration time: 0.0002434253692626953 || diff : 0.015290864558247685
5460|| T:0.0036406666666664797 || F:0.942 || iteration time: 0.00032520294189453125 || diff : 0.015260231740709562
5464|| T:0.003643333333333146 || F:0.942 || iteration time: 0.0002567768096923828 || diff : 0.015229599903405888
5468|| T:0.0036459999999998126 || F:0.942 || iteration time: 0.0002524852752685547 || diff : 0.015198969046305244
5472|| T:0.003648666666666479 || F:0.942 || iteration time: 0.000244140625 || diff : 0.015168339169376432
5476|| T:0.0036513333333331455 || F:0.942 || iteration time: 0.0002498626708984375 || diff : 0.015137710272588034
5480|| T:0.003653999999999812 || F:0.942 || iteration time: 0.00025010108947753906 || diff : 0.015107082355908519
5484|| T:0.0036566666666664784 || F:0.942 || iteration time: 0.00023484230041503906 || diff : 0.0150764554193068
5488|| T:0.003659333333333145 || F:0.942 || iteration time: 0.00023818016052246094 || diff : 0.015045829462751237
5492|| T:0.0036619999999998112 || F:0.942 || iteration time: 0.00023818016052246094 || diff : 0.015015204486210743
5496|| T:0.0036646666666664777 || F:0.942 || iteration time: 0.00024127960205078125 || diff : 0.014984580489653676
5500|| T:0.003667333333333144 || F:0.942 || iteration time: 0.0002357959747314453 || diff : 0.014953957473048951
5504|| T:0.0036699999999998106 || F:0.942 || iteration time: 0.0002384185791015625 || diff : 0.014923335436364926
5508|| T:0.003672666666666477 || F:0.942 || iteration time: 0.0002987384796142578 || diff : 0.014892714379570515
5512|| T:0.0036753333333331435 || F:0.942 || iteration time: 0.00023865699768066406 || diff : 0.014862094302634188
5516|| T:0.00367799999999981 || F:0.942 || iteration time: 0.00023412704467773438 || diff : 0.014831475205524747
5520|| T:0.0036806666666664763 || F:0.942 || iteration time: 0.00023221969604492188 || diff : 0.014800857088210662
5524|| T:0.0036833333333331428 || F:0.942 || iteration time: 0.0002357959747314453 || diff : 0.014770239950660624
5528|| T:0.0036859999999998092 || F:0.942 || iteration time: 0.00023484230041503906 || diff : 0.014739623792843326
5532|| T:0.0036886666666664757 || F:0.942 || iteration time: 0.00024437904357910156 || diff : 0.014709008614727459
5536|| T:0.003691333333333142 || F:0.942 || iteration time: 0.0002655982971191406 || diff : 0.014678394416281604
5540|| T:0.0036939999999998085 || F:0.942 || iteration time: 0.00030612945556640625 || diff : 0.014647781197474341
5544|| T:0.003696666666666475 || F:0.941 || iteration time: 0.0002703666687011719 || diff : 0.015617168958274474
5548|| T:0.0036993333333331414 || F:0.941 || iteration time: 0.00023937225341796875 || diff : 0.015586557698650583
5552|| T:0.003701999999999808 || F:0.941 || iteration time: 0.0002865791320800781 || diff : 0.015555947418571359
5556|| T:0.0037046666666664743 || F:0.941 || iteration time: 0.0002353191375732422 || diff : 0.015525338118005383
5560|| T:0.0037073333333331408 || F:0.941 || iteration time: 0.00023412704467773438 || diff : 0.015494729796921347
5564|| T:0.003709999999999807 || F:0.941 || iteration time: 0.00023174285888671875 || diff : 0.015464122455287943
5568|| T:0.0037126666666664736 || F:0.941 || iteration time: 0.00023436546325683594 || diff : 0.015433516093073751
5572|| T:0.00371533333333314 || F:0.94 || iteration time: 0.00023508071899414062 || diff : 0.016402910710247465
5576|| T:0.0037179999999998065 || F:0.94 || iteration time: 0.0002372264862060547 || diff : 0.016372306306777884
5580|| T:0.003720666666666473 || F:0.94 || iteration time: 0.0002384185791015625 || diff : 0.01634170288263348
5584|| T:0.0037233333333331394 || F:0.94 || iteration time: 0.0002377033233642578 || diff : 0.016311100437782944
5588|| T:0.003725999999999806 || F:0.94 || iteration time: 0.0002319812774658203 || diff : 0.016280498972194968
5592|| T:0.0037286666666664723 || F:0.94 || iteration time: 0.00023651123046875 || diff : 0.016249898485838243
5596|| T:0.0037313333333331387 || F:0.94 || iteration time: 0.0002353191375732422 || diff : 0.016219298978681462
5600|| T:0.003733999999999805 || F:0.94 || iteration time: 0.0002334117889404297 || diff : 0.016188700450693205
5604|| T:0.0037366666666664716 || F:0.94 || iteration time: 0.0002338886260986328 || diff : 0.016158102901842164
5608|| T:0.003739333333333138 || F:0.94 || iteration time: 0.00023245811462402344 || diff : 0.01612750633209703
5612|| T:0.0037419999999998045 || F:0.94 || iteration time: 0.00023484230041503906 || diff : 0.016096910741426496
5616|| T:0.003744666666666471 || F:0.94 || iteration time: 0.0002315044403076172 || diff : 0.01606631612979914
5620|| T:0.0037473333333331374 || F:0.94 || iteration time: 0.0002357959747314453 || diff : 0.01603572249718377
5624|| T:0.003749999999999804 || F:0.94 || iteration time: 0.0002353191375732422 || diff : 0.01600512984354885
5628|| T:0.0037526666666664703 || F:0.94 || iteration time: 0.00023412704467773438 || diff : 0.015974538168863295
5632|| T:0.0037553333333331367 || F:0.94 || iteration time: 0.00023412704467773438 || diff : 0.015943947473095688
5636|| T:0.003757999999999803 || F:0.94 || iteration time: 0.0002715587615966797 || diff : 0.015913357756214608
5640|| T:0.0037606666666664696 || F:0.94 || iteration time: 0.00023126602172851562 || diff : 0.015882769018188747
5644|| T:0.003763333333333136 || F:0.94 || iteration time: 0.0002315044403076172 || diff : 0.01585218125898702
5648|| T:0.0037659999999998025 || F:0.94 || iteration time: 0.00023365020751953125 || diff : 0.015821594478577783
5652|| T:0.003768666666666469 || F:0.94 || iteration time: 0.0002396106719970703 || diff : 0.015791008676929952
5656|| T:0.0037713333333331354 || F:0.94 || iteration time: 0.00023365020751953125 || diff : 0.015760423854011996
5660|| T:0.003773999999999802 || F:0.94 || iteration time: 0.00023508071899414062 || diff : 0.015729840009792828
5664|| T:0.0037766666666664683 || F:0.94 || iteration time: 0.0002357959747314453 || diff : 0.01569925714424092
5668|| T:0.0037793333333331347 || F:0.94 || iteration time: 0.00023984909057617188 || diff : 0.015668675257325182
5672|| T:0.003781999999999801 || F:0.94 || iteration time: 0.0002987384796142578 || diff : 0.015638094349014087
5676|| T:0.0037846666666664676 || F:0.94 || iteration time: 0.00024390220642089844 || diff : 0.015607514419276436
5680|| T:0.003787333333333134 || F:0.94 || iteration time: 0.0002493858337402344 || diff : 0.01557693546808081
5684|| T:0.0037899999999998005 || F:0.94 || iteration time: 0.00026416778564453125 || diff : 0.015546357495396013
5688|| T:0.003792666666666467 || F:0.94 || iteration time: 0.000293731689453125 || diff : 0.015515780501190624
5692|| T:0.0037953333333331334 || F:0.94 || iteration time: 0.00030875205993652344 || diff : 0.015485204485433446
5696|| T:0.0037979999999998 || F:0.94 || iteration time: 0.0002694129943847656 || diff : 0.015454629448093171
5700|| T:0.0038006666666664662 || F:0.94 || iteration time: 0.0002396106719970703 || diff : 0.01542405538913838
5704|| T:0.0038033333333331327 || F:0.94 || iteration time: 0.00023889541625976562 || diff : 0.015393482308537876
5708|| T:0.003805999999999799 || F:0.94 || iteration time: 0.00023984909057617188 || diff : 0.015362910206260239
5712|| T:0.0038086666666664656 || F:0.94 || iteration time: 0.0002334117889404297 || diff : 0.01533233908227416
5716|| T:0.003811333333333132 || F:0.94 || iteration time: 0.0002338886260986328 || diff : 0.015301768936548554
5720|| T:0.0038139999999997985 || F:0.94 || iteration time: 0.00023508071899414062 || diff : 0.01527119976905178
5724|| T:0.003816666666666465 || F:0.94 || iteration time: 0.0002448558807373047 || diff : 0.015240631579752861
5728|| T:0.0038193333333331313 || F:0.94 || iteration time: 0.00024318695068359375 || diff : 0.015210064368620269
5732|| T:0.0038219999999997978 || F:0.94 || iteration time: 0.0002338886260986328 || diff : 0.015179498135622804
5736|| T:0.0038246666666664642 || F:0.94 || iteration time: 0.00023984909057617188 || diff : 0.01514893288072916
5740|| T:0.0038273333333331307 || F:0.94 || iteration time: 0.00024199485778808594 || diff : 0.015118368603908028
5744|| T:0.003829999999999797 || F:0.94 || iteration time: 0.0002391338348388672 || diff : 0.0150878053051281
5748|| T:0.0038326666666664636 || F:0.94 || iteration time: 0.00024080276489257812 || diff : 0.015057242984358066
5752|| T:0.00383533333333313 || F:0.94 || iteration time: 0.0002346038818359375 || diff : 0.01502668164156673
5756|| T:0.0038379999999997964 || F:0.94 || iteration time: 0.00022864341735839844 || diff : 0.014996121276722563
5760|| T:0.003840666666666463 || F:0.94 || iteration time: 0.0002307891845703125 || diff : 0.014965561889794587
5764|| T:0.0038433333333331293 || F:0.94 || iteration time: 0.0002334117889404297 || diff : 0.014935003480751274
5768|| T:0.0038459999999997958 || F:0.94 || iteration time: 0.00022840499877929688 || diff : 0.014904446049561315
5772|| T:0.003848666666666462 || F:0.94 || iteration time: 0.00023031234741210938 || diff : 0.014873889596193623
5776|| T:0.0038513333333331286 || F:0.94 || iteration time: 0.0002319812774658203 || diff : 0.01484333412061678
5780|| T:0.003853999999999795 || F:0.94 || iteration time: 0.00023245811462402344 || diff : 0.014812779622799477
5784|| T:0.0038566666666664615 || F:0.94 || iteration time: 0.000232696533203125 || diff : 0.014782226102710516
5788|| T:0.003859333333333128 || F:0.94 || iteration time: 0.0002346038818359375 || diff : 0.014751673560318479
5792|| T:0.0038619999999997944 || F:0.94 || iteration time: 0.00023031234741210938 || diff : 0.014721121995592168
